Ticker,Name,Price,Volume,Signal,Model,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
PKOH,Park-Ohio Holdings Corp.,$32.71 ,18624,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,4.64%,4.26%,21.23,18,5.9,https://arizet.com/quantumstocks/#v/pl/tk/PKOH/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_PKOH_1:3_ATR[20]_m24/tp/Ticker/
PLAB,"Photronics, Inc.",$11.13 ,568809,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,9.18%,10.98%,7.31,15,21.9,https://arizet.com/quantumstocks/#v/pl/tk/PLAB/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_PLAB_exit_after_15_days_m24/tp/Ticker/
BPFH,"Boston Private Financial Holdings, Inc.",$12.16 ,477167,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,2.41%,2.40%,64.47,16,6,https://arizet.com/quantumstocks/#v/pl/tk/BPFH/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_BPFH_1:3_ATR[20]_m24/tp/Ticker/
PROV,"Provident Financial Holdings, Inc.",$21.15 ,32099,Sell,BBANDS[20_2_2]_counter_trend,100.00%,1.91%,1.80%,17.31,17,5,https://arizet.com/quantumstocks/#v/pl/tk/PROV/sn/BBANDS[20_2_2]_counter_trend/sg/Sell/bk/BBANDS[20_2_2]_counter_trend_Buy_PROV_1:3_ATR[20]_m24/tp/Ticker/
BLMN,"Bloomin' Brands, Inc.",$20.23 ,2080503,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,8.02%,5.01%,4.97,15,22.2,https://arizet.com/quantumstocks/#v/pl/tk/BLMN/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_BLMN_exit_after_15_days_m24/tp/Ticker/
PZN,Pzena Investment Management Inc,$9.84 ,103454,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,12.89%,13.92%,12.85,15,28.5,https://arizet.com/quantumstocks/#v/pl/tk/PZN/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_PZN_exit_after_20_days_m24/tp/Ticker/
BHC,Bausch Health Cos Inc.,$23.24 ,2875325,Sell,SR[10]_counter_trend,100.00%,4.35%,3.86%,13.86,16,8.4,https://arizet.com/quantumstocks/#v/pl/tk/BHC/sn/SR[10]_counter_trend/sg/Sell/bk/SR[10]_counter_trend_Buy_BHC_1:3_ATR[20]_m24/tp/Ticker/
REV,"Revlon, Inc.",$19.99 ,147656,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,6.43%,5.69%,5.45,15,8.5,https://arizet.com/quantumstocks/#v/pl/tk/REV/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_REV_1:3_ATR[20]_m24/tp/Ticker/
RMD,ResMed Inc.,$132.19 ,633991,Sell,WMA[50]_price_crossover,100.00%,2.20%,2.00%,7.68,28,9.6,https://arizet.com/quantumstocks/#v/pl/tk/RMD/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Buy_RMD_1:3_ATR[20]_m24/tp/Ticker/
SBUX,Starbucks Corporation,$90.48 ,6803424,Sell,CDLMARUBOZU_breakout,100.00%,2.67%,2.82%,4.97,16,28.9,https://arizet.com/quantumstocks/#v/pl/tk/SBUX/sn/CDLMARUBOZU_breakout/sg/Sell/bk/CDLMARUBOZU_breakout_Buy_SBUX_exit_after_20_days_m24/tp/Ticker/
BGG,Briggs & Stratton Corporation,$6.36 ,883100,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,4.66%,4.63%,30.62,16,8.9,https://arizet.com/quantumstocks/#v/pl/tk/BGG/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_BGG_2:3_ATR[20]_m24/tp/Ticker/
SGC,"Superior Uniform Group, Inc.",$16.45 ,31067,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,4.97%,4.99%,26.23,15,5.8,https://arizet.com/quantumstocks/#v/pl/tk/SGC/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_SGC_1:3_ATR[20]_m24/tp/Ticker/
SHBI,Shore Bancshares Inc,$16.79 ,21180,Sell,STOCHF[14_3]_K_crosses_D_line,100.00%,2.21%,2.18%,13.29,17,9.8,https://arizet.com/quantumstocks/#v/pl/tk/SHBI/sn/STOCHF[14_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[14_3]_K_crosses_D_line_Sell_SHBI_1:3_ATR[20]_m24/tp/Ticker/
SHBI,Shore Bancshares Inc,$16.79 ,21180,Sell,STOCHF[21_3]_K_crosses_D_line,100.00%,2.30%,2.36%,15.21,20,9.2,https://arizet.com/quantumstocks/#v/pl/tk/SHBI/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Sell_SHBI_1:3_ATR[20]_m24/tp/Ticker/
BEST,"BEST, Inc. Sponsored ADR",$5.40 ,4843469,Sell,SMA[5]_price_crossover,100.00%,5.51%,5.28%,29.76,20,5.6,https://arizet.com/quantumstocks/#v/pl/tk/BEST/sn/SMA[5]_price_crossover/sg/Sell/bk/SMA[5]_price_crossover_Buy_BEST_1:3_ATR[20]_m24/tp/Ticker/
AXE,Anixter International Inc.,$69.14 ,152544,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,7.87%,6.62%,6.95,17,29.4,https://arizet.com/quantumstocks/#v/pl/tk/AXE/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_AXE_exit_after_20_days_m24/tp/Ticker/
AWR,American States Water Company,$90.55 ,232807,Sell,TRIMA[20]_price_crossover,100.00%,2.03%,1.92%,19.05,35,7.8,https://arizet.com/quantumstocks/#v/pl/tk/AWR/sn/TRIMA[20]_price_crossover/sg/Sell/bk/TRIMA[20]_price_crossover_Buy_AWR_1:3_ATR[20]_m24/tp/Ticker/
SIRI,Sirius XM Holdings Inc.,$6.39 ,15515055,Sell,RSI[5]_crosses_back_70_30_levels,100.00%,2.70%,2.49%,19.28,23,9.3,https://arizet.com/quantumstocks/#v/pl/tk/SIRI/sn/RSI[5]_crosses_back_70_30_levels/sg/Sell/bk/RSI[5]_crosses_back_70_30_levels_Buy_SIRI_1:3_ATR[20]_m24/tp/Ticker/
SMBC,"Southern Missouri Bancorp, Inc.",$35.62 ,15269,Sell,MFI[9]_crosses_70_30_levels,100.00%,3.39%,3.00%,10.41,19,8.7,https://arizet.com/quantumstocks/#v/pl/tk/SMBC/sn/MFI[9]_crosses_70_30_levels/sg/Sell/bk/MFI[9]_crosses_70_30_levels_Buy_SMBC_1:3_ATR[20]_m24/tp/Ticker/
SUMR,"Summer Infant, Inc.",$0.40 ,14426,Sell,BBANDS[20_2_2]_breakout,100.00%,6.67%,5.62%,15.74,20,10.1,https://arizet.com/quantumstocks/#v/pl/tk/SUMR/sn/BBANDS[20_2_2]_breakout/sg/Sell/bk/BBANDS[20_2_2]_breakout_Sell_SUMR_1:3_ATR[20]_m24/tp/Ticker/
ASNA,"Ascena Retail Group, Inc.",$0.30 ,1906859,Sell,WMA[50]_price_crossover,100.00%,7.64%,7.33%,16.37,18,7.8,https://arizet.com/quantumstocks/#v/pl/tk/ASNA/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Sell_ASNA_1:3_ATR[20]_m24/tp/Ticker/
TDOC,"Teladoc Health, Inc.",$70.39 ,1995807,Sell,SR[20]_counter_trend,100.00%,6.24%,5.21%,15.17,16,8.8,https://arizet.com/quantumstocks/#v/pl/tk/TDOC/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Buy_TDOC_1:3_ATR[20]_m24/tp/Ticker/
TEN,Tenneco Inc.,$14.04 ,1613080,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,5.34%,6.41%,12.84,17,12.2,https://arizet.com/quantumstocks/#v/pl/tk/TEN/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_TEN_2:3_ATR[20]_m24/tp/Ticker/
ARW,"Arrow Electronics, Inc.",$76.62 ,516503,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,11.28%,11.62%,6.64,17,28.9,https://arizet.com/quantumstocks/#v/pl/tk/ARW/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_ARW_exit_after_20_days_m24/tp/Ticker/
TOWN,Towne Bank,$28.48 ,132557,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,4.87%,5.10%,7.27,15,28,https://arizet.com/quantumstocks/#v/pl/tk/TOWN/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_TOWN_exit_after_20_days_m24/tp/Ticker/
ARI,Apollo Commercial Real Estate Finance,$19.29 ,845810,Sell,STOCH[5_1_3]_K_crosses_D_line,100.00%,1.12%,1.12%,15.53,15,4.5,https://arizet.com/quantumstocks/#v/pl/tk/ARI/sn/STOCH[5_1_3]_K_crosses_D_line/sg/Sell/bk/STOCH[5_1_3]_K_crosses_D_line_Buy_ARI_1:3_ATR[20]_m24/tp/Ticker/
ARI,Apollo Commercial Real Estate Finance,$19.29 ,845810,Sell,STOCHF[5_3]_K_crosses_D_line,100.00%,1.12%,1.12%,15.53,15,4.5,https://arizet.com/quantumstocks/#v/pl/tk/ARI/sn/STOCHF[5_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[5_3]_K_crosses_D_line_Buy_ARI_1:3_ATR[20]_m24/tp/Ticker/
TXRH,"Texas Roadhouse, Inc.",$54.26 ,604774,Sell,RSI[7]_crosses_70_30_levels,100.00%,3.00%,2.80%,12.61,25,7.1,https://arizet.com/quantumstocks/#v/pl/tk/TXRH/sn/RSI[7]_crosses_70_30_levels/sg/Sell/bk/RSI[7]_crosses_70_30_levels_Buy_TXRH_1:3_ATR[20]_m24/tp/Ticker/
T,AT&T Inc.,$37.91 ,38890505,Sell,RSI[5]_crosses_back_80_20_levels,100.00%,2.41%,1.71%,4.7,15,12.7,https://arizet.com/quantumstocks/#v/pl/tk/T/sn/RSI[5]_crosses_back_80_20_levels/sg/Sell/bk/RSI[5]_crosses_back_80_20_levels_Sell_T_1:3_ATR[20]_m24/tp/Ticker/
UBA,Urstadt Biddle Properties Inc.,$24.12 ,82501,Sell,ZIGZAGHL[5_15_0_7]_mean_reversion,100.00%,6.57%,7.77%,8.47,17,29.4,https://arizet.com/quantumstocks/#v/pl/tk/UBA/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_UBA_exit_after_20_days_m24/tp/Ticker/
UBSI,"United Bankshares, Inc.",$39.52 ,439516,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,4.82%,5.10%,11.96,19,28.7,https://arizet.com/quantumstocks/#v/pl/tk/UBSI/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_UBSI_exit_after_20_days_m24/tp/Ticker/
ALNY,"Alnylam Pharmaceuticals, Inc.",$83.69 ,847198,Sell,CCI[30]_crosses_back_100_(-100)_levels,100.00%,7.46%,4.68%,2.63,17,12.6,https://arizet.com/quantumstocks/#v/pl/tk/ALNY/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_ALNY_1:3_ATR[20]_m24/tp/Ticker/
ALCO,"Alico, Inc.",$33.30 ,14717,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,2.41%,2.40%,88.96,15,6.4,https://arizet.com/quantumstocks/#v/pl/tk/ALCO/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_ALCO_1:3_ATR[20]_m24/tp/Ticker/
UFI,"Unifi, Inc.",$23.87 ,119035,Sell,ZIGZAGHL[5_15_0_7]_mean_reversion,100.00%,4.00%,3.79%,25.09,16,4.1,https://arizet.com/quantumstocks/#v/pl/tk/UFI/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Buy_UFI_1:3_ATR[20]_m24/tp/Ticker/
AIR,AAR Corp.,$45.42 ,188962,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,2.98%,2.89%,49.25,16,11.9,https://arizet.com/quantumstocks/#v/pl/tk/AIR/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Buy_AIR_1:3_ATR[20]_m24/tp/Ticker/
UFPT,"UFP Technologies, Inc.",$40.65 ,23473,Sell,CMO[9]_crosses_0_level,97.50%,3.58%,3.40%,13.87,40,9.6,https://arizet.com/quantumstocks/#v/pl/tk/UFPT/sn/CMO[9]_crosses_0_level/sg/Sell/bk/CMO[9]_crosses_0_level_Buy_UFPT_1:3_ATR[20]_m24/tp/Ticker/
UFPT,"UFP Technologies, Inc.",$40.65 ,23473,Sell,EMA[20]_price_crossover,97.50%,3.55%,3.38%,13.72,40,9.2,https://arizet.com/quantumstocks/#v/pl/tk/UFPT/sn/EMA[20]_price_crossover/sg/Sell/bk/EMA[20]_price_crossover_Buy_UFPT_1:3_ATR[20]_m24/tp/Ticker/
UFPT,"UFP Technologies, Inc.",$40.65 ,23473,Sell,SMA[20]_price_crossover,100.00%,3.79%,3.39%,20.14,37,9.4,https://arizet.com/quantumstocks/#v/pl/tk/UFPT/sn/SMA[20]_price_crossover/sg/Sell/bk/SMA[20]_price_crossover_Buy_UFPT_1:3_ATR[20]_m24/tp/Ticker/
UFPT,"UFP Technologies, Inc.",$40.65 ,23473,Sell,TRIMA[20]_price_crossover,100.00%,3.85%,3.37%,19.69,38,9.9,https://arizet.com/quantumstocks/#v/pl/tk/UFPT/sn/TRIMA[20]_price_crossover/sg/Sell/bk/TRIMA[20]_price_crossover_Buy_UFPT_1:3_ATR[20]_m24/tp/Ticker/
UHS,"Universal Health Services, Inc.",$152.52 ,668699,Sell,MFI[9]_crosses_back_70_30_levels,100.00%,2.28%,2.23%,17.14,17,7.2,https://arizet.com/quantumstocks/#v/pl/tk/UHS/sn/MFI[9]_crosses_back_70_30_levels/sg/Sell/bk/MFI[9]_crosses_back_70_30_levels_Buy_UHS_1:2_ATR[20]_m24/tp/Ticker/
USM,United States Cellular Corporation,$39.08 ,156368,Sell,STOCH[14_2_5]_K_crosses_D_line,100.00%,2.79%,2.84%,32.81,15,9.9,https://arizet.com/quantumstocks/#v/pl/tk/USM/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Sell/bk/STOCH[14_2_5]_K_crosses_D_line_Sell_USM_1:3_ATR[20]_m24/tp/Ticker/
VEEV,Veeva Systems Inc.,$139.82 ,2149384,Sell,ACCBANDS[20]_breakout,100.00%,7.00%,4.50%,4.64,15,29.3,https://arizet.com/quantumstocks/#v/pl/tk/VEEV/sn/ACCBANDS[20]_breakout/sg/Sell/bk/ACCBANDS[20]_breakout_Buy_VEEV_exit_after_20_days_m24/tp/Ticker/
AGIO,"Agios Pharmaceuticals, Inc.",$37.74 ,896697,Sell,ACCBANDS[50]_breakout,100.00%,4.90%,4.76%,15.89,17,8.8,https://arizet.com/quantumstocks/#v/pl/tk/AGIO/sn/ACCBANDS[50]_breakout/sg/Sell/bk/ACCBANDS[50]_breakout_Sell_AGIO_1:3_ATR[20]_m24/tp/Ticker/
WB,Weibo Corporation,$50.17 ,1517732,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,4.20%,3.87%,25.99,23,12.3,https://arizet.com/quantumstocks/#v/pl/tk/WB/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_WB_1:3_ATR[20]_m24/tp/Ticker/
WB,Weibo Corporation,$50.17 ,1517732,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.00%,4.09%,3.81%,24.28,22,11.4,https://arizet.com/quantumstocks/#v/pl/tk/WB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_WB_1:3_ATR[20]_m24/tp/Ticker/
WB,Weibo Corporation,$50.17 ,1517732,Sell,ZIGZAGHL[5_15_0_7]_mean_reversion,100.00%,4.09%,3.81%,24.28,22,11.4,https://arizet.com/quantumstocks/#v/pl/tk/WB/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_WB_1:3_ATR[20]_m24/tp/Ticker/
ADRO,"Aduro Biotech, Inc.",$1.29 ,305594,Sell,WMA[50]_price_crossover,100.00%,7.92%,7.74%,21.89,20,9.9,https://arizet.com/quantumstocks/#v/pl/tk/ADRO/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Sell_ADRO_1:3_ATR[20]_m24/tp/Ticker/
XONE,The ExOne Company,$9.00 ,62805,Sell,RSI[9]_crosses_back_70_30_levels,100.00%,5.90%,5.42%,21.47,17,12.1,https://arizet.com/quantumstocks/#v/pl/tk/XONE/sn/RSI[9]_crosses_back_70_30_levels/sg/Sell/bk/RSI[9]_crosses_back_70_30_levels_Buy_XONE_1:3_ATR[20]_m24/tp/Ticker/
YORW,The York Water Company,$39.31 ,21022,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.00%,4.21%,4.47%,16.61,18,11.2,https://arizet.com/quantumstocks/#v/pl/tk/YORW/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_YORW_2:3_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",$62.75 ,363294,Sell,TRIMA[5]_price_crossover,100.00%,2.57%,2.71%,22.91,18,9.4,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/TRIMA[5]_price_crossover/sg/Sell/bk/TRIMA[5]_price_crossover_Buy_AAN_1:3_ATR[20]_m24/tp/Ticker/
