Ticker,Name,Price,Volume,Signal,Model,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
PE,"Parsley Energy, Inc.",$19.86,10061400,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,3.52%,3.51%,27.30,25.00,8.4,https://arizet.com/quantumstocks/#v/pl/tk/PE/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_PE_1:3_ATR[20]_m24/tp/Ticker/
ATLO,"Ames National Corporation",$28.02,21191,Sell,MFI[7]_crosses_back_80_20_levels,100.0%,2.57%,2.61%,26.70,15.00,8.7,https://arizet.com/quantumstocks/#v/pl/tk/ATLO/sn/MFI[7]_crosses_back_80_20_levels/sg/Sell/bk/MFI[7]_crosses_back_80_20_levels_Buy_ATLO_1:3_ATR[20]_m24/tp/Ticker/
PKOH,"Park-Ohio Holdings Corp.",$32.81,25519,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,4.64%,4.26%,21.23,18.00,5.9,https://arizet.com/quantumstocks/#v/pl/tk/PKOH/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_PKOH_1:3_ATR[20]_m24/tp/Ticker/
PMT,"PennyMac Mortgage Investment Trust",$21.87,671349,Sell,WMA[50]_price_crossover,100.0%,3.85%,3.12%,5.28,15.00,29.0,https://arizet.com/quantumstocks/#v/pl/tk/PMT/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Buy_PMT_exit_after_20_days_m24/tp/Ticker/
PSEC,"Prospect Capital Corporation",$6.65,1284611,Sell,CCI[30]_crosses_back_100_(-100)_levels,100.0%,4.78%,1.92%,3.71,15.00,21.7,https://arizet.com/quantumstocks/#v/pl/tk/PSEC/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_PSEC_exit_after_15_days_m24/tp/Ticker/
PSEC,"Prospect Capital Corporation",$6.65,1284611,Sell,CCI[40]_crosses_back_100_(-100)_levels,100.0%,1.82%,1.61%,13.70,15.00,5.7,https://arizet.com/quantumstocks/#v/pl/tk/PSEC/sn/CCI[40]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[40]_crosses_back_100_(-100)_levels_Buy_PSEC_1:3_ATR[20]_m24/tp/Ticker/
ATNI,"ATN International, Inc.",$60.84,40931,Sell,RSI[5]_crosses_back_80_20_levels,100.0%,3.75%,3.62%,11.61,15.00,13.3,https://arizet.com/quantumstocks/#v/pl/tk/ATNI/sn/RSI[5]_crosses_back_80_20_levels/sg/Sell/bk/RSI[5]_crosses_back_80_20_levels_Buy_ATNI_1:3_ATR[20]_m24/tp/Ticker/
CPF,"CPB Inc.",$29.04,109972,Sell,CCI[40]_crosses_back_100_(-100)_levels,100.0%,1.91%,1.81%,30.63,16.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/CPF/sn/CCI[40]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[40]_crosses_back_100_(-100)_levels_Sell_CPF_1:3_ATR[20]_m24/tp/Ticker/
PZN,"Pzena Investment Management Inc",$9.83,71878,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,12.89%,13.92%,12.85,15.00,28.5,https://arizet.com/quantumstocks/#v/pl/tk/PZN/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_PZN_exit_after_20_days_m24/tp/Ticker/
CPS,"Cooper-Standard Holdings Inc.",$47.03,185542,Sell,STOCH[21_3_7]_K_crosses_D_line,100.0%,2.97%,2.46%,11.52,15.00,7.0,https://arizet.com/quantumstocks/#v/pl/tk/CPS/sn/STOCH[21_3_7]_K_crosses_D_line/sg/Sell/bk/STOCH[21_3_7]_K_crosses_D_line_Sell_CPS_1:3_ATR[20]_m24/tp/Ticker/
ACHC,"Acadia Healthcare Company, Inc.",$32.79,733237,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,9.72%,10.17%,11.81,16.00,14.4,https://arizet.com/quantumstocks/#v/pl/tk/ACHC/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_ACHC_2:3_ATR[20]_m24/tp/Ticker/
ATRA,"Atara Biotherapeutics, Inc.",$14.99,1175747,Sell,CCI[30]_crosses_back_100_(-100)_levels,100.0%,5.82%,5.30%,22.67,17.00,10.7,https://arizet.com/quantumstocks/#v/pl/tk/ATRA/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Sell_ATRA_1:3_ATR[20]_m24/tp/Ticker/
ACNB,"ACNB Corporation",$35.40,10115,Sell,MFI[14]_crosses_70_30_levels,100.0%,2.63%,2.59%,13.08,17.00,9.0,https://arizet.com/quantumstocks/#v/pl/tk/ACNB/sn/MFI[14]_crosses_70_30_levels/sg/Sell/bk/MFI[14]_crosses_70_30_levels_Buy_ACNB_1:3_ATR[20]_m24/tp/Ticker/
RMD,"ResMed Inc.",$130.71,570480,Sell,CMO[21]_crosses_0_level,100.0%,2.76%,1.98%,5.04,21.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/RMD/sn/CMO[21]_crosses_0_level/sg/Sell/bk/CMO[21]_crosses_0_level_Buy_RMD_1:3_ATR[20]_m24/tp/Ticker/
RMD,"ResMed Inc.",$130.71,570480,Sell,TRIMA[50]_price_crossover,100.0%,1.99%,2.00%,20.94,15.00,5.5,https://arizet.com/quantumstocks/#v/pl/tk/RMD/sn/TRIMA[50]_price_crossover/sg/Sell/bk/TRIMA[50]_price_crossover_Buy_RMD_1:3_ATR[20]_m24/tp/Ticker/
AAL,"American Airlines Group Inc.",$27.77,15202261,Sell,SMA[50]_price_crossover,100.0%,3.29%,2.85%,12.04,18.00,9.3,https://arizet.com/quantumstocks/#v/pl/tk/AAL/sn/SMA[50]_price_crossover/sg/Sell/bk/SMA[50]_price_crossover_Buy_AAL_1:3_ATR[20]_m24/tp/Ticker/
RRGB,"Red Robin Gourmet Burgers, Inc.",$35.25,352981,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,11.40%,6.75%,5.51,22.00,22.1,https://arizet.com/quantumstocks/#v/pl/tk/RRGB/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_RRGB_exit_after_15_days_m24/tp/Ticker/
RRGB,"Red Robin Gourmet Burgers, Inc.",$35.25,352981,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.0%,6.78%,6.48%,20.14,18.00,16.2,https://arizet.com/quantumstocks/#v/pl/tk/RRGB/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_RRGB_2:3_ATR[20]_m24/tp/Ticker/
SAN,"Banco Santander, S.A.",$4.10,8739466,Sell,STOCH[14_2_5]_K_crosses_D_line,100.0%,1.91%,1.95%,16.88,16.00,10.3,https://arizet.com/quantumstocks/#v/pl/tk/SAN/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Sell/bk/STOCH[14_2_5]_K_crosses_D_line_Sell_SAN_1:3_ATR[20]_m24/tp/Ticker/
SBLK,"Star Bulk Carriers Corp.",$10.90,403902,Sell,STOCH[14_2_5]_K_crosses_D_line,100.0%,5.18%,4.95%,14.52,16.00,12.4,https://arizet.com/quantumstocks/#v/pl/tk/SBLK/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Sell/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_SBLK_1:3_ATR[20]_m24/tp/Ticker/
SBUX,"Starbucks Corporation",$89.42,5870724,Sell,ACCBANDS[50]_breakout,100.0%,1.56%,1.48%,27.54,18.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/SBUX/sn/ACCBANDS[50]_breakout/sg/Sell/bk/ACCBANDS[50]_breakout_Buy_SBUX_1:3_ATR[20]_m24/tp/Ticker/
SCOR,"comScore, Inc.",$2.26,560691,Sell,BBANDS[5_1_1]_breakout,97.4%,5.12%,5.02%,7.15,39.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/SCOR/sn/BBANDS[5_1_1]_breakout/sg/Sell/bk/BBANDS[5_1_1]_breakout_Sell_SCOR_1:3_ATR[20]_m24/tp/Ticker/
SCS,"Steelcase Inc.",$16.76,333861,Sell,SR[20]_counter_trend,100.0%,3.01%,2.97%,45.55,17.00,10.0,https://arizet.com/quantumstocks/#v/pl/tk/SCS/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Buy_SCS_1:3_ATR[20]_m24/tp/Ticker/
