index,date,ticker,name,price,volume,signal,success,tscore,trades
2882,2019-10-04T00:00:00.000Z,TXRH,"Texas Roadhouse, Inc.",49.34,883703,Buy,1.0,27.479805287648354,15
2883,2019-10-04T00:00:00.000Z,AXS,Axis Capital Holdings Limited,65.24,641981,Sell,1.0,20.02070867160579,15
2884,2019-10-04T00:00:00.000Z,BPL,Buckeye Partners L.P.,41.39,4419111,Sell,1.0,10.959609969662091,15
2885,2019-10-04T00:00:00.000Z,BPL,Buckeye Partners L.P.,41.39,4419111,Sell,1.0,10.959609969662091,15
2886,2019-10-04T00:00:00.000Z,CPT,Camden Property Trust,112.78,220119,Sell,1.0,53.02503417408538,15
2887,2019-10-04T00:00:00.000Z,CPT,Camden Property Trust,112.78,220119,Sell,1.0,53.02503417408538,15
2888,2019-10-04T00:00:00.000Z,CRON,Cronos Group Inc.,9.015,2744009,Sell,1.0,46.01673013859493,18
2889,2019-10-04T00:00:00.000Z,VJET,voxeljet AG,1.98,21588,Sell,1.0,31.633974598159572,15
2890,2019-10-04T00:00:00.000Z,CRON,Cronos Group Inc.,9.015,2744009,Sell,1.0,46.01673013859493,18
2891,2019-10-04T00:00:00.000Z,FFIC,Flushing Financial Corporation,20.6,53591,Sell,1.0,6.418634632312902,24
2892,2019-10-04T00:00:00.000Z,DEI,"Douglas Emmett, Inc.",43.01,717151,Sell,1.0,39.64904980438512,29
2893,2019-10-04T00:00:00.000Z,DEI,"Douglas Emmett, Inc.",43.01,717151,Sell,1.0,39.64904980438512,29
2894,2019-10-04T00:00:00.000Z,DEI,"Douglas Emmett, Inc.",43.01,717151,Sell,1.0,39.64904980438512,29
2895,2019-10-04T00:00:00.000Z,DEI,"Douglas Emmett, Inc.",43.01,717151,Sell,1.0,39.64904980438512,29
2896,2019-10-04T00:00:00.000Z,DEI,"Douglas Emmett, Inc.",43.01,717151,Sell,1.0,39.64904980438512,29
2897,2019-10-04T00:00:00.000Z,DEI,"Douglas Emmett, Inc.",43.01,717151,Sell,1.0,39.64904980438512,29
2898,2019-10-04T00:00:00.000Z,D,Dominion Energy Inc.,81.7,4528686,Sell,1.0,35.47974698950722,33
2899,2019-10-04T00:00:00.000Z,D,Dominion Energy Inc.,81.7,4528686,Sell,1.0,40.886754025296185,31
2900,2019-10-04T00:00:00.000Z,D,Dominion Energy Inc.,81.7,4528686,Sell,1.0,27.653415262564437,21
2901,2019-10-04T00:00:00.000Z,THRM,Gentherm Inc,39.2,178652,Sell,1.0,39.783258664565075,18
2902,2019-10-04T00:00:00.000Z,CYOU,Changyou.com Limited,9.55,100128,Sell,1.0,13.659117744991535,20
2903,2019-10-04T00:00:00.000Z,HE,"Hawaiian Electric Industries, Inc.",45.22,238584,Buy,1.0,7.445087032557696,29
2904,2019-10-04T00:00:00.000Z,TMP,Tompkins Financial Corporation,79.85,20414,Buy,1.0,26.005092086385268,19
2905,2019-10-04T00:00:00.000Z,TMO,Thermo Fisher Scientific Inc.,292.3,1738656,Buy,1.0,20.804186062452107,19
2906,2019-10-04T00:00:00.000Z,TXRH,"Texas Roadhouse, Inc.",49.34,883703,Buy,1.0,31.66847061127213,16
2907,2019-10-04T00:00:00.000Z,TXRH,"Texas Roadhouse, Inc.",49.34,883703,Buy,1.0,37.156468618790825,21
2908,2019-10-04T00:00:00.000Z,TXRH,"Texas Roadhouse, Inc.",49.34,883703,Buy,1.0,27.479805287648354,15
2909,2019-10-04T00:00:00.000Z,DRI,"Darden Restaurants, Inc.",116.42,1328635,Buy,1.0,4.520285002459161,16
2910,2019-10-04T00:00:00.000Z,TXRH,"Texas Roadhouse, Inc.",49.34,883703,Buy,1.0,30.98644706381041,15
2911,2019-10-04T00:00:00.000Z,ADX,"Adams Diversified Equity Fund, Inc.",15.73,115173,Buy,1.0,10.614126586065325,21
2912,2019-10-04T00:00:00.000Z,IDXX,"IDEXX Laboratories, Inc.",276.6,272865,Buy,1.0,21.86483576787644,18
2913,2019-10-04T00:00:00.000Z,HY,"Hyster-Yale Materials Handling, Inc.",50.19,59765,Buy,1.0,23.58529230324673,15
2914,2019-10-04T00:00:00.000Z,PRO,"PROS Holdings, Inc.",60.29,252458,Buy,0.972972972972973,6.1599585048944805,37
2915,2019-10-04T00:00:00.000Z,PULS,Pulse Electronics Corp.,50.05,130942,Buy,0.9746835443037974,20.47566551779787,79
2916,2019-10-04T00:00:00.000Z,PULS,Pulse Electronics Corp.,50.05,130942,Buy,0.9873417721518988,22.233809294759798,79
2917,2019-10-04T00:00:00.000Z,RDNT,"RadNet, Inc.",14.49,294163,Buy,1.0,37.626005446124786,16
2918,2019-10-04T00:00:00.000Z,RMD,ResMed Inc.,132.4,342572,Buy,1.0,9.673165410229801,27
2919,2019-10-04T00:00:00.000Z,RMD,ResMed Inc.,132.4,342572,Buy,1.0,4.813029944253118,16
2920,2019-10-04T00:00:00.000Z,RNG,"Ringcentral, Inc.",163.3,9235040,Buy,1.0,15.90207135887286,22
2921,2019-10-04T00:00:00.000Z,ROST,"Ross Stores, Inc.",108.93,1556943,Buy,1.0,6.279122084463473,26
2922,2019-10-04T00:00:00.000Z,ROYT,Pacific Coast Oil Trust,1.52,296700,Buy,1.0,9.93717701120474,15
2923,2019-10-04T00:00:00.000Z,ROYT,Pacific Coast Oil Trust,1.52,296700,Buy,1.0,9.93717701120474,15
2924,2019-10-04T00:00:00.000Z,ROYT,Pacific Coast Oil Trust,1.52,296700,Buy,1.0,9.93717701120474,15
2925,2019-10-04T00:00:00.000Z,ROYT,Pacific Coast Oil Trust,1.52,296700,Buy,1.0,9.93717701120474,15
2926,2019-10-04T00:00:00.000Z,PG,Procter & Gamble Company (The),124.0,4356439,Buy,0.9722222222222222,10.007931704175217,36
2927,2019-10-04T00:00:00.000Z,SFL,Ship Finance International Limited,14.34,445327,Buy,1.0,14.743417086056366,18
2928,2019-10-04T00:00:00.000Z,SMG,The Scotts Miracle-Gro Company,104.03,329300,Buy,1.0,16.83436788787384,18
2929,2019-10-04T00:00:00.000Z,SMG,The Scotts Miracle-Gro Company,104.03,329300,Buy,1.0,16.83436788787384,18
2930,2019-10-04T00:00:00.000Z,SPH,"Suburban Propane Partners, L.P.",23.47,96984,Buy,1.0,18.898868215577906,16
2931,2019-10-04T00:00:00.000Z,SPH,"Suburban Propane Partners, L.P.",23.47,96984,Buy,1.0,18.898868215577906,16
2932,2019-10-04T00:00:00.000Z,SRCE,1st Source Corporation,45.18,26597,Buy,1.0,35.06998308822508,21
2933,2019-10-04T00:00:00.000Z,SSTK,"Shutterstock, Inc.",36.2,161712,Buy,1.0,6.6919993294129485,15
2934,2019-10-04T00:00:00.000Z,SYK,Stryker Corporation,215.49,706996,Buy,1.0,4.139961434605252,16
2935,2019-10-04T00:00:00.000Z,SYK,Stryker Corporation,215.49,706996,Buy,1.0,4.139961434605252,16
2936,2019-10-04T00:00:00.000Z,TDY,Teledyne Technologies Incorporated,318.4,232464,Buy,1.0,6.742171497587111,19
2937,2019-10-04T00:00:00.000Z,TEL,TE Connectivity Ltd.,89.89,1058269,Buy,1.0,22.22732986452044,22
2938,2019-10-04T00:00:00.000Z,TFSL,TFS Financial Corporation,17.85,99338,Buy,1.0,31.49855212022496,20
2939,2019-10-04T00:00:00.000Z,AGIO,"Agios Pharmaceuticals, Inc.",34.16,514574,Sell,1.0,17.982976021136924,19
2940,2019-10-04T00:00:00.000Z,SMG,The Scotts Miracle-Gro Company,104.03,329300,Buy,1.0,18.17543311523624,19
2941,2019-10-04T00:00:00.000Z,PFNX,Pfenex Inc.,7.46,634974,Buy,1.0,14.55756924649533,21
2942,2019-10-04T00:00:00.000Z,ORA,"Ormat Technologies, Inc.",75.05,182309,Buy,0.9705882352941176,15.826233576586645,34
2943,2019-10-04T00:00:00.000Z,ORA,"Ormat Technologies, Inc.",75.05,182309,Buy,1.0,20.339897762504727,15
2944,2019-10-04T00:00:00.000Z,ICE,Intercontinental Exchange Inc.,94.0,1603294,Buy,1.0,24.852521882409352,20
2945,2019-10-04T00:00:00.000Z,ICE,Intercontinental Exchange Inc.,94.0,1603294,Buy,1.0,21.2515034070214,15
2946,2019-10-04T00:00:00.000Z,IDXX,"IDEXX Laboratories, Inc.",276.6,272865,Buy,1.0,16.850630680224754,21
2947,2019-10-04T00:00:00.000Z,IDXX,"IDEXX Laboratories, Inc.",276.6,272865,Buy,1.0,16.850630680224754,21
2948,2019-10-04T00:00:00.000Z,IDXX,"IDEXX Laboratories, Inc.",276.6,272865,Buy,1.0,14.863777198879824,18
2949,2019-10-04T00:00:00.000Z,IDXX,"IDEXX Laboratories, Inc.",276.6,272865,Buy,1.0,21.86483576787644,18
2950,2019-10-04T00:00:00.000Z,IDXX,"IDEXX Laboratories, Inc.",276.6,272865,Buy,1.0,14.863777198879824,18
2951,2019-10-04T00:00:00.000Z,JPM,JPMorgan Chase & Co.,114.62,9425126,Buy,1.0,23.96038454375966,18
2952,2019-10-04T00:00:00.000Z,KO,Coca-Cola Company (The),54.54,7734839,Buy,1.0,11.814865914689912,15
2953,2019-10-04T00:00:00.000Z,KO,Coca-Cola Company (The),54.54,7734839,Buy,1.0,11.814865914689912,15
2954,2019-10-04T00:00:00.000Z,LC,LendingClub Corporation,11.62,1021328,Buy,1.0,47.499290923354394,18
2955,2019-10-04T00:00:00.000Z,LC,LendingClub Corporation,11.62,1021328,Buy,1.0,23.90761956726738,20
2956,2019-10-04T00:00:00.000Z,LC,LendingClub Corporation,11.62,1021328,Buy,1.0,23.90761956726738,20
2957,2019-10-04T00:00:00.000Z,LMNX,Luminex Corporation,20.225,99615,Buy,1.0,15.379174852385775,18
2958,2019-10-04T00:00:00.000Z,LMNX,Luminex Corporation,20.225,99615,Buy,1.0,15.379174852385775,18
2959,2019-10-04T00:00:00.000Z,LMNX,Luminex Corporation,20.225,99615,Buy,1.0,15.09899405026119,18
2960,2019-10-04T00:00:00.000Z,LMNX,Luminex Corporation,20.225,99615,Buy,1.0,15.09899405026119,18
2961,2019-10-04T00:00:00.000Z,LMT,Lockheed Martin Corporation,384.95,759935,Buy,1.0,13.695188961263652,16
2962,2019-10-04T00:00:00.000Z,LMT,Lockheed Martin Corporation,384.95,759935,Buy,1.0,13.695188961263652,16
2963,2019-10-04T00:00:00.000Z,L,Loews Corporation,49.99,1091095,Buy,1.0,16.17770726886128,17
2964,2019-10-04T00:00:00.000Z,MA,Mastercard Incorporated,274.06,2663846,Buy,0.975609756097561,8.729482136176362,41
2965,2019-10-04T00:00:00.000Z,MA,Mastercard Incorporated,274.06,2663846,Buy,0.9743589743589745,8.374389651533543,39
2966,2019-10-04T00:00:00.000Z,MMI,"Marcus & Millichap, Inc.",36.0,108902,Buy,1.0,38.70332603383782,24
2967,2019-10-04T00:00:00.000Z,MRK,"Merck & Co., Inc.",85.0,7138849,Buy,1.0,16.99511251025457,15
2968,2019-10-04T00:00:00.000Z,NSTG,"NanoString Technologies, Inc.",22.29,311846,Buy,1.0,28.90373916414177,17
2969,2019-10-04T00:00:00.000Z,NVCR,NovoCure Limited,76.75,403432,Buy,1.0,24.516552184216863,28
2970,2019-10-04T00:00:00.000Z,ORA,"Ormat Technologies, Inc.",75.05,182309,Buy,1.0,20.339897762504727,15
2971,2019-10-04T00:00:00.000Z,HOLX,"Hologic, Inc.",48.8,3242344,Buy,1.0,12.786211688451758,35
2972,2019-10-04T00:00:00.000Z,ADXS,"Advaxis, Inc.",0.325,5972602,Sell,1.0,7.8600139542229375,19
2973,2019-10-04T00:00:00.000Z,AWR,American States Water Company,90.76,218623,Buy,1.0,19.463141642660567,36
2974,2019-10-04T00:00:00.000Z,TXRH,"Texas Roadhouse, Inc.",49.34,883703,Buy,1.0,38.15846888303542,24
2975,2019-10-04T00:00:00.000Z,CVS,CVS Health Corporation,62.24,4666277,Buy,1.0,42.63888914922428,19
2976,2019-10-04T00:00:00.000Z,UFPT,"UFP Technologies, Inc.",41.29,23646,Buy,0.9722222222222222,10.43127033327415,36
2977,2019-10-04T00:00:00.000Z,UFPT,"UFP Technologies, Inc.",41.29,23646,Buy,0.9722222222222222,10.704301825801512,36
2978,2019-10-04T00:00:00.000Z,ZTS,Zoetis Inc.,127.05,1442677,Buy,1.0,19.725000969143906,28
2979,2019-10-04T00:00:00.000Z,AWR,American States Water Company,90.76,218623,Buy,0.972972972972973,10.688141215840057,37
2980,2019-10-04T00:00:00.000Z,AWR,American States Water Company,90.76,218623,Buy,0.9761904761904762,12.042326836300006,42
2981,2019-10-04T00:00:00.000Z,AVP,"Avon Products, Inc.",4.5,3749835,Buy,1.0,16.079176952177466,18
2982,2019-10-04T00:00:00.000Z,ATO,Atmos Energy Corporation,113.14,412217,Buy,0.972972972972973,8.604419316818108,37
2983,2019-10-04T00:00:00.000Z,ATO,Atmos Energy Corporation,113.14,412217,Buy,1.0,29.511020477948648,33
2984,2019-10-04T00:00:00.000Z,ASTC,Astrotech Corporation,1.5399,42366,Buy,0.9705882352941176,11.57683589836606,34
2985,2019-10-04T00:00:00.000Z,AWR,American States Water Company,90.76,218623,Buy,1.0,6.41128219817517,20
2986,2019-10-04T00:00:00.000Z,ASTC,Astrotech Corporation,1.5399,42366,Buy,0.975,13.739123231937215,40
2987,2019-10-04T00:00:00.000Z,ARCC,Ares Capital Corporation,18.275,940540,Buy,1.0,16.233177586430465,15
2988,2019-10-04T00:00:00.000Z,ARCC,Ares Capital Corporation,18.275,940540,Buy,1.0,16.233177586430465,15
2989,2019-10-04T00:00:00.000Z,APD,"Air Products and Chemicals, Inc.",213.88,768841,Buy,1.0,16.988681203504072,17
2990,2019-10-04T00:00:00.000Z,APD,"Air Products and Chemicals, Inc.",213.88,768841,Buy,1.0,16.988681203504072,17
2991,2019-10-04T00:00:00.000Z,AJG,Arthur J. Gallagher & Co.,89.02,588635,Buy,1.0,6.6386021971502105,15
2992,2019-10-04T00:00:00.000Z,AJG,Arthur J. Gallagher & Co.,89.02,588635,Buy,1.0,12.407120428491652,15
2993,2019-10-04T00:00:00.000Z,AJG,Arthur J. Gallagher & Co.,89.02,588635,Buy,1.0,22.704197896492303,16
2994,2019-10-04T00:00:00.000Z,AJG,Arthur J. Gallagher & Co.,89.02,588635,Buy,1.0,9.425601054265883,15
2995,2019-10-04T00:00:00.000Z,XLK,Technology Select Sector SPDR Fund,80.55,10938425,Buy,1.0,6.883602505078666,16
2996,2019-10-04T00:00:00.000Z,TXRH,"Texas Roadhouse, Inc.",49.34,883703,Buy,1.0,38.15846888303542,24
2997,2019-10-04T00:00:00.000Z,HE,"Hawaiian Electric Industries, Inc.",45.22,238584,Buy,1.0,7.445087032557696,29
2998,2019-10-04T00:00:00.000Z,UTX,United Technologies Corporation,133.21,1885087,Buy,1.0,19.40600783074375,25
2999,2019-10-04T00:00:00.000Z,VSAT,Viasat Inc.,70.76,417537,Buy,1.0,11.978348352291164,16
3000,2019-10-04T00:00:00.000Z,ADX,"Adams Diversified Equity Fund, Inc.",15.73,115173,Buy,1.0,10.614126586065325,21
3001,2019-10-04T00:00:00.000Z,VSAT,Viasat Inc.,70.76,417537,Buy,1.0,16.618977532616437,16
3002,2019-10-04T00:00:00.000Z,CIB,BanColombia S.A.,50.8,203991,Buy,1.0,39.860577358966964,22
3003,2019-10-04T00:00:00.000Z,CHRS,"Coherus BioSciences, Inc.",20.99,3089294,Buy,1.0,29.453574118291012,22
3004,2019-10-04T00:00:00.000Z,CHH,"Choice Hotels International, Inc.",87.75,256634,Buy,1.0,19.77565867612871,15
3005,2019-10-04T00:00:00.000Z,CALX,"Calix, Inc",6.35,137657,Buy,1.0,37.112066863361136,22
3006,2019-10-04T00:00:00.000Z,CALX,"Calix, Inc",6.35,137657,Buy,1.0,37.112066863361136,22
3007,2019-10-04T00:00:00.000Z,BZUN,Baozun Inc.,43.97,485834,Buy,1.0,34.428583607053966,22
3008,2019-10-04T00:00:00.000Z,BXP,"Boston Properties, Inc.",128.71,488809,Buy,1.0,31.594365463093446,21
3009,2019-10-04T00:00:00.000Z,BXP,"Boston Properties, Inc.",128.71,488809,Buy,1.0,30.48317719060311,21
3010,2019-10-04T00:00:00.000Z,BURL,"Burlington Stores, Inc.",193.95,908810,Buy,1.0,7.819285039619628,19
3011,2019-10-04T00:00:00.000Z,VSAT,Viasat Inc.,70.76,417537,Buy,1.0,11.978348352291164,16
3012,2019-10-04T00:00:00.000Z,WTS,"Watts Water Technologies, Inc.",90.68,199473,Buy,1.0,24.944445288615714,21
3013,2019-10-04T00:00:00.000Z,BOOM,DMC Global Inc.,38.51,360364,Buy,1.0,9.95689108395424,17
3014,2019-10-04T00:00:00.000Z,BDX,"Becton, Dickinson and Company",253.11,608937,Buy,1.0,4.148777440343316,20
3015,2019-10-04T00:00:00.000Z,BDX,"Becton, Dickinson and Company",253.11,608937,Buy,1.0,4.148777440343316,20
3016,2019-10-04T00:00:00.000Z,XLK,Technology Select Sector SPDR Fund,80.55,10938425,Buy,1.0,6.1612050334189234,17
3017,2019-10-04T00:00:00.000Z,CMCSA,Comcast Corporation,44.71,14668816,Buy,1.0,28.192466218679552,19
3018,2019-10-04T00:00:00.000Z,VSAT,Viasat Inc.,70.76,417537,Buy,1.0,16.618977532616437,16
3019,2019-10-04T00:00:00.000Z,CMCSA,Comcast Corporation,44.71,14668816,Buy,1.0,26.08486291058337,19
3020,2019-10-04T00:00:00.000Z,CMCSA,Comcast Corporation,44.71,14668816,Buy,1.0,27.796003972158623,19
3021,2019-10-04T00:00:00.000Z,CPRT,"Copart, Inc.",79.99,1492338,Buy,0.9767441860465116,6.9077415881198565,43
3022,2019-10-04T00:00:00.000Z,CNP,"CenterPoint Energy, Inc.",29.25,4376274,Buy,1.0,27.110197474615326,22
3023,2019-10-04T00:00:00.000Z,CMCSA,Comcast Corporation,44.71,14668816,Buy,1.0,14.174151543206568,19
3024,2019-10-04T00:00:00.000Z,CMCSA,Comcast Corporation,44.71,14668816,Buy,1.0,19.20840448466078,19
3025,2019-10-04T00:00:00.000Z,CMCSA,Comcast Corporation,44.71,14668816,Buy,1.0,15.989936044814224,19
3026,2019-10-07T00:00:00.000Z,EPM,"Evolution Petroleum Corporation, Inc.",5.63,69815,Buy,1.0,19.141434819585317,27
3027,2019-10-07T00:00:00.000Z,ETM,Entercom Communications Corporation,3.09,1450765,Buy,1.0,4.718514538379245,17
3028,2019-10-07T00:00:00.000Z,AEO,"American Eagle Outfitters, Inc.",14.6,6280722,Buy,1.0,29.639708412589087,16
3029,2019-10-07T00:00:00.000Z,ABT,Abbott Laboratories,81.04,2663531,Buy,1.0,19.942904218376157,21
3030,2019-10-07T00:00:00.000Z,HBAN,Huntington Bancshares Incorporated,13.84,5635407,Buy,1.0,5.279975064553434,15
3031,2019-10-07T00:00:00.000Z,HES,Hess Corporation,62.7,2870527,Buy,1.0,20.17754914991881,18
3032,2019-10-07T00:00:00.000Z,HES,Hess Corporation,62.7,2870527,Buy,1.0,13.855043465033296,18
3033,2019-10-07T00:00:00.000Z,INTC,Intel Corporation,50.62,12044633,Buy,1.0,18.087028363714346,15
3034,2019-10-07T00:00:00.000Z,MASI,Masimo Corporation,146.85,233883,Buy,1.0,14.882744155150798,19
3035,2019-10-07T00:00:00.000Z,MTRX,Matrix Service Company,16.98,125826,Buy,1.0,4.403208112553035,15
3036,2019-10-07T00:00:00.000Z,GIS,"General Mills, Inc.",54.5,2374069,Buy,0.9722222222222222,5.762113311468445,36
3037,2019-10-07T00:00:00.000Z,EGP,"EastGroup Properties, Inc.",126.86,186937,Buy,1.0,21.28633677656061,18
3038,2019-10-07T00:00:00.000Z,FRBK,"Republic First Bancorp, Inc.",4.12,80661,Sell,1.0,32.11477306258767,17
3039,2019-10-07T00:00:00.000Z,OLP,"One Liberty Properties, Inc.",26.91,62060,Buy,1.0,17.247724790798227,21
3040,2019-10-07T00:00:00.000Z,GBX,"Greenbrier Companies, Inc. (The)",27.3,296920,Sell,1.0,22.9748100605324,15
3041,2019-10-07T00:00:00.000Z,ACB,Aurora Cannabis Inc.,4.11,14703651,Sell,1.0,10.489404311901248,18
3042,2019-10-07T00:00:00.000Z,HSKA,Heska Corporation,73.74,181516,Sell,1.0,34.841990256223816,15
3043,2019-10-07T00:00:00.000Z,HEXO,HEXO Corp.,3.8,4823006,Sell,1.0,32.16046871612021,15
3044,2019-10-07T00:00:00.000Z,HEXO,HEXO Corp.,3.8,4823006,Sell,1.0,20.53893103040947,22
3045,2019-10-07T00:00:00.000Z,EQM,"EQT Midstream Partners, LP",32.34,746515,Sell,1.0,20.771161043446988,27
3046,2019-10-07T00:00:00.000Z,CELG,Celgene Corporation,99.7,3533898,Sell,1.0,19.17509102707864,17
3047,2019-10-07T00:00:00.000Z,CPLP,Capital Product Partners L.P.,11.19,95635,Sell,1.0,15.125347137540293,16
3048,2019-10-07T00:00:00.000Z,TAC,TransAlta Corporation,6.39,149083,Sell,0.9714285714285714,7.179473364517963,35
3049,2019-10-07T00:00:00.000Z,TAC,TransAlta Corporation,6.39,149083,Sell,0.9705882352941176,8.363746551338513,34
3050,2019-10-07T00:00:00.000Z,SYNC,"Synacor, Inc.",1.44,29452,Sell,1.0,21.312150440037176,17
3051,2019-10-07T00:00:00.000Z,STAY,"Extended Stay America, Inc.",14.49,1385312,Sell,1.0,3.4904948748189053,15
3052,2019-10-07T00:00:00.000Z,CPLP,Capital Product Partners L.P.,11.19,95635,Sell,1.0,5.449745474803232,15
3053,2019-10-07T00:00:00.000Z,GBX,"Greenbrier Companies, Inc. (The)",27.3,296920,Sell,1.0,22.9748100605324,15
3054,2019-10-07T00:00:00.000Z,URI,"United Rentals, Inc.",115.66,1137325,Sell,1.0,52.12630012048591,18
3055,2019-10-07T00:00:00.000Z,NGS,"Natural Gas Services Group, Inc.",12.1,65090,Sell,1.0,31.915937808846262,22
3056,2019-10-07T00:00:00.000Z,DEA,"Easterly Government Properties, Inc.",21.66,663164,Buy,1.0,84.70592081444211,15
3057,2019-10-07T00:00:00.000Z,ACB,Aurora Cannabis Inc.,4.11,14703651,Sell,1.0,32.328523264296024,19
3058,2019-10-07T00:00:00.000Z,LYG,Lloyds Banking Group PLC,2.5,4053814,Sell,1.0,17.24585559853037,16
3059,2019-10-07T00:00:00.000Z,UFPI,"Universal Forest Products, Inc.",39.77,253845,Buy,1.0,22.67168475775425,15
3060,2019-10-07T00:00:00.000Z,TWTR,"Twitter, Inc.",40.8,6528966,Buy,1.0,11.479201976084187,16
3061,2019-10-07T00:00:00.000Z,TWTR,"Twitter, Inc.",40.8,6528966,Buy,1.0,11.160538323499997,16
3062,2019-10-07T00:00:00.000Z,TTD,The Trade Desk Inc.,194.04,1539049,Buy,1.0,12.082847852733519,16
3063,2019-10-07T00:00:00.000Z,TNET,"TriNet Group, Inc.",57.9,571357,Buy,1.0,2.8489043598169865,15
3064,2019-10-07T00:00:00.000Z,TJX,"The TJX Companies, Inc.",55.73,3808040,Buy,1.0,23.016150382499667,21
3065,2019-10-07T00:00:00.000Z,TJX,"The TJX Companies, Inc.",55.73,3808040,Buy,1.0,23.016150382499667,21
3066,2019-10-07T00:00:00.000Z,PEBO,Peoples Bancorp Inc.,31.0,47952,Buy,1.0,20.11602037172767,16
3067,2019-10-07T00:00:00.000Z,NSSC,"NAPCO Security Technologies, Inc.",27.16,149628,Buy,1.0,21.337266609543782,17
3068,2019-10-07T00:00:00.000Z,DEA,"Easterly Government Properties, Inc.",21.66,663164,Buy,1.0,84.70592081444211,15
3069,2019-10-07T00:00:00.000Z,AMPH,"Amphastar Pharmaceuticals, Inc.",19.92,150146,Buy,1.0,26.408389317597727,15
3070,2019-10-07T00:00:00.000Z,CUK,Carnival Corporation,39.06,476329,Buy,1.0,20.39526265501437,15
3071,2019-10-07T00:00:00.000Z,CWT,California Water Service Group,52.72,213526,Buy,1.0,16.968683117158857,15
3072,2019-10-07T00:00:00.000Z,ABT,Abbott Laboratories,81.04,2663531,Buy,1.0,19.942904218376157,21
3073,2019-10-07T00:00:00.000Z,AEO,"American Eagle Outfitters, Inc.",14.6,6280722,Buy,1.0,27.38456110572585,15
3074,2019-10-07T00:00:00.000Z,ANET,"Arista Networks, Inc.",230.94,355339,Buy,1.0,27.180743892645502,20
3075,2019-10-07T00:00:00.000Z,ANET,"Arista Networks, Inc.",230.94,355339,Buy,1.0,27.180743892645502,20
3076,2019-10-07T00:00:00.000Z,ETM,Entercom Communications Corporation,3.09,1450765,Buy,1.0,7.9345723298840465,20
3077,2019-10-07T00:00:00.000Z,CCI,Crown Castle International Corporation,137.44,1654759,Buy,1.0,21.409044664005425,16
3078,2019-10-07T00:00:00.000Z,CHUY,"Chuy's Holdings, Inc.",23.72,74020,Buy,1.0,18.19138524210245,15
3079,2019-10-07T00:00:00.000Z,CI,Cigna Corporation,149.2,2211555,Buy,1.0,18.10978561550033,15
3080,2019-10-07T00:00:00.000Z,CI,Cigna Corporation,149.2,2211555,Buy,1.0,18.10978561550033,15
3081,2019-10-07T00:00:00.000Z,CUK,Carnival Corporation,39.06,476329,Buy,1.0,20.39526265501437,15
3082,2019-10-07T00:00:00.000Z,BURL,"Burlington Stores, Inc.",193.42,661030,Buy,1.0,10.005787268694027,25
3083,2019-10-08T00:00:00.000Z,FOXA,Fox Corporation,30.055,3820887,Buy,1.0,10.64449519186483,19
3084,2019-10-08T00:00:00.000Z,FOXA,Fox Corporation,30.055,3820887,Buy,1.0,7.855245722113698,19
3085,2019-10-08T00:00:00.000Z,LNN,Lindsay Corporation,85.66,127023,Buy,1.0,13.202455873414097,15
3086,2019-10-08T00:00:00.000Z,EXAS,Exact Sciences Corporation,90.09,1409132,Buy,1.0,4.975385680346278,15
3087,2019-10-08T00:00:00.000Z,ETM,Entercom Communications Corporation,3.08,1545868,Buy,1.0,7.9345723298840465,20
3088,2019-10-08T00:00:00.000Z,DMLP,"Dorchester Minerals, L.P.",17.37,50905,Buy,1.0,15.688860977462426,20
3089,2019-10-08T00:00:00.000Z,MASI,Masimo Corporation,142.98,155646,Buy,1.0,12.777509314312693,16
3090,2019-10-08T00:00:00.000Z,DHI,"D.R. Horton, Inc.",52.92,3969336,Buy,0.9777777777777776,6.584519368054714,45
3091,2019-10-08T00:00:00.000Z,DCO,Ducommun Incorporated,40.25,51125,Buy,1.0,23.07431771838868,16
3092,2019-10-08T00:00:00.000Z,FOXA,Fox Corporation,30.055,3820887,Buy,1.0,9.146615882018938,19
3093,2019-10-08T00:00:00.000Z,CUK,Carnival Corporation,38.23,465596,Buy,1.0,20.39526265501437,15
3094,2019-10-08T00:00:00.000Z,MASI,Masimo Corporation,142.98,155646,Buy,1.0,13.007978245524113,16
3095,2019-10-08T00:00:00.000Z,LC,LendingClub Corporation,11.06,951806,Buy,1.0,23.88763625111529,20
3096,2019-10-08T00:00:00.000Z,ORCL,Oracle Corporation,54.05,14667180,Sell,1.0,19.62854643500933,15
3097,2019-10-08T00:00:00.000Z,GRUB,Grubhub Inc.,52.3,3124766,Buy,1.0,29.947206302495626,20
3098,2019-10-08T00:00:00.000Z,GRUB,Grubhub Inc.,52.3,3124766,Buy,1.0,36.26159496246236,16
3099,2019-10-08T00:00:00.000Z,GRUB,Grubhub Inc.,52.3,3124766,Buy,1.0,36.26159496246236,16
3100,2019-10-08T00:00:00.000Z,LC,LendingClub Corporation,11.06,951806,Buy,1.0,47.66684411476021,18
3101,2019-10-08T00:00:00.000Z,CUK,Carnival Corporation,38.23,465596,Buy,1.0,20.39526265501437,15
3102,2019-10-08T00:00:00.000Z,GEVO,"Gevo, Inc.",2.92,90343,Sell,1.0,4.947519244021033,20
3103,2019-10-08T00:00:00.000Z,EQM,"EQT Midstream Partners, LP",31.75,541203,Sell,1.0,15.315353646961205,22
